Topic,PassageID,Rank,Offset,length,tagid,Passage
219 , 16085644,46,23.979,61930,710 ,"['activation', 'brain', 'cancer', 'development', 'disease', 'expressed', 'role', 'treatment']"
219 , 12690010,47,23.965,5452,151 ,"['cancer', 'lung', 'results', 'role']"
219 , 14970195,48,23.958,61539,989 ,"['analysis', 'brain', 'cells', 'central', 'development', 'expressed', 'function', 'genes', 'mice', 'mouse', 'nervous', 'present', 'role', 'shown', 'using']"
219 , 14630717,49,23.897,9286,721 ,"['10', 'cell', 'central', 'function', 'growth', 'important', 'including', 'nervous', 'proteins', 'role', 'type']"
219 , 11807030,50,23.769,111230,415 ,"['biol', 'brain', 'cells', 'fulltext', 'genes']"
219 , 15731008,51,23.701,88537,371 ,"['protein', 'study']"
219 , 9108152,52,23.651,2568,936 ,"['brain', 'cell', 'central', 'development', 'expression', 'factor', 'gene', 'genes', 'growth', 'involved', 'mice', 'mouse', 'new', 'rat', 'role']"
219 , 9536085,53,23.617,1229,1638 ,"['brain', 'development', 'disease', 'expression', 'gene', 'genes', 'human', 'including', 'mouse', 'present', 'reported', 'role', 'sequence', 'studies']"
219 , 9660828,54,23.613,13842,1258 ,"['brain', 'cell', 'development', 'function', 'gene', 'important', 'mice', 'role', 'sequence', 'similar', 'studies']"
219 , 15353549,55,23.6,110461,421 ,"['biol', 'brain', 'cells', 'fulltext', 'genes']"
219 , 15509582,56,23.599,46682,977 ,"['10', 'activity', 'development', 'expression', 'fig', 'mice', 'response', 'role', 'studies', 'using', '½ï']"
219 , 9852152,57,23.546,95714,414 ,"['cells', 'important', 'mechanisms', 'molecular', 'present', 'role']"
219 , 15342797,58,23.514,88523,654 ,"['activity', 'al', 'associated', 'binding', 'brain', 'cell', 'development', 'disease', 'et', 'et al', 'expressed', 'important', 'receptor', 'regulation', 'role']"
219 , 12189144,59,23.477,50101,1308 ,"['cell', 'important', 'including', 'nervous', 'role', 'studies']"
219 , 15509582,60,23.47,65525,1946 ,"['10', 'associated', 'cell', 'cells', 'development', 'expressed', 'expression', 'gene', 'important', 'increased', 'mechanisms', 'mice', 'mutations', 'observed', 'protein', 'proteins', 'results', 'role', 'studies']"
219 , 11874910,61,23.447,89787,461 ,"['brain', 'development', 'drosophila', 'fulltext', 'gene', 'role']"
219 , 9013770,62,23.405,40885,1788 ,"['activity', 'associated', 'brain', 'cell', 'complex', 'domain', 'factor', 'gene', 'genes', 'human', 'involved', 'protein', 'proteins', 'role', 'similar']"
219 , 15928047,63,23.391,110252,471 ,"['biol', 'brain', 'cells', 'fulltext', 'genes']"
219 , 10438704,64,23.368,30693,292 ,"['development', 'disease']"
219 , 15788458,65,23.35,95543,438 ,"['analysis', 'development', 'fulltext']"
219 , 12944429,66,23.347,109451,467 ,"['brain', 'drosophila', 'fulltext', 'gene', 'role']"
219 , 16280549,67,23.337,75288,368 ,"['dna', 'role']"
219 , 12381514,68,23.316,41918,1085 ,"['10', 'associated', 'brain', 'cell', 'complex', 'development', 'disease', 'domain', 'pathway', 'protein', 'receptor', 'role']"
219 , 12588854,69,23.309,92920,438 ,"['brain', 'cells', 'fulltext', 'genes']"
219 , 15142975,70,23.309,100591,440 ,"['brain', 'cells', 'fulltext', 'genes']"
219 , 15269166,71,23.309,117751,440 ,"['brain', 'cells', 'fulltext', 'genes']"
219 , 16120638,72,23.309,118984,440 ,"['brain', 'cells', 'fulltext', 'genes']"
219 , 10589708,73,23.305,42059,527 ,"['development', 'different', 'disease', 'genes', 'important', 'rat', 'role', 'using']"
219 , 9618174,74,23.297,3821,521 ,"['cell', 'development', 'dna', 'expressed', 'genes', 'growth', 'human', 'important', 'mechanism']"
219 , 9461602,75,23.239,38780,434 ,"['brain', 'development', 'expression', 'fig', 'protein', 'rat', 'role']"
219 , 9988700,76,23.222,4143,717 ,"['activity', 'brain', 'cell', 'development', 'expressed', 'factor', 'genes', 'important', 'lung', 'protein', 'role']"
219 , 12928331,77,23.21,72677,1033 ,"['al', 'cells', 'disease', 'et', 'et al', 'function', 'important', 'including', 'response', 'results', 'role']"
219 , 15860730,78,23.158,88835,387 ,"['development', 'disease', 'gene', 'role']"
219 , 12586785,79,23.143,7924,554 ,"['brain', 'development', 'nervous', 'protein', 'rat', 'receptor', 'receptors', 'role', 'specific']"
219 , 12697657,80,23.129,42553,438 ,"['brain', 'cell', 'cells', 'development', 'factor', 'present', 'role', 'study']"
219 , 15919740,81,23.099,50876,946 ,"['activity', 'brain', 'data', 'development', 'expression', 'gene', 'pathway', 'receptor', 'regulation', 'role']"
219 , 15843408,82,23.09,92481,357 ,"['development', 'disease']"
219 , 15459106,83,23.051,113206,380 ,"['fulltext', 'gene', 'role']"
219 , 16251210,84,23.051,100560,381 ,"['fulltext', 'gene', 'role']"
219 , 15496438,85,23.049,119580,410 ,"['brain', 'development', 'gene', 'protein', 'role']"
219 , 10537126,86,23.048,65349,1004 ,"['brain', 'data', 'development', 'effects', 'genes', 'human', 'regulation', 'reported', 'role', 'studies', 'used']"
219 , 11159854,87,23.029,59338,755 ,"['brain', 'cells', 'disease', 'expression', 'gene', 'increased', 'receptor', 'results', 'role', 'serum']"
219 , 16174649,88,23.027,37283,585 ,"['associated', 'complex', 'development', 'disease', 'gene', 'genes', 'role', 'type']"
219 , 15496443,89,23.026,105410,454 ,"['biol', 'cells', 'fulltext', 'genes']"
219 , 15358731,90,23.008,36256,1009 ,"['brain', 'development', 'disease', 'genes', 'human', 'important', 'involved', 'role', 'specific']"
219 , 10749844,91,22.998,59848,259 ,"['activity', 'cancer', 'development', 'disease', 'lung', 'patients']"
219 , 14724125,92,22.969,50287,291 ,"['disease', 'drosophila', 'human', 'role', 'similar']"
219 , 8631956,93,22.949,3959,928 ,"['cell', 'cells', 'development', 'gene', 'genes', 'important', 'involved', 'nervous', 'role', 'specific', 'study']"
219 , 10888605,94,22.937,40615,833 ,"['brain', 'data', 'expressed', 'expression', 'gene', 'human', 'including', 'mouse', 'protein', 'role']"
219 , 15642740,95,22.936,12199,505 ,"['cell', 'development', 'factor', 'mice', 'patients', 'role', 'studies']"
219 , 12890860,96,22.908,3186,201 ,"['complex', 'development', 'gene', 'genes', 'role']"
219 , 10716972,97,22.896,705,491 ,"['al', 'brain', 'et', 'et al', 'human', 'role', 'virus']"
219 , 15126504,98,22.889,9489,686 ,"['brain', 'cells', 'development', 'expressed', 'expression', 'function', 'high', 'levels', 'mice', 'nervous', 'observed', 'role', 'study']"
219 , 15972725,99,22.875,59162,890 ,"['brain', 'central', 'development', 'drosophila', 'function', 'human', 'involved', 'mutations', 'protein', 'role', 'signal', 'similar', 'specific', 'studies']"
219 , 12488480,100,22.872,77836,1140 ,"['cancer', 'cell', 'cells', 'control', 'genes', 'growth', 'human', 'including', 'regulation', 'results', 'role', 'shown', 'tumor']"
219 , 15772078,101,22.842,7568,1225 ,"['associated', 'binding', 'brain', 'cells', 'disease', 'important', 'pathway', 'patients', 'peptide', 'role', 'studies']"
219 , 12730191,102,22.835,82953,708 ,"['brain', 'cells', 'central', 'control', 'data', 'disease', 'expressed', 'gene', 'important', 'mechanism', 'new', 'regulation', 'results', 'role']"
219 , 15743880,103,22.827,101930,486 ,"['brain', 'development', 'gene']"
219 , 12223405,104,22.811,104528,447 ,"['fulltext', 'role']"
219 , 9245790,105,22.81,57471,32 ,['role']
219 , 12928477,106,22.802,5676,1499 ,"['brain', 'complex', 'development', 'expressed', 'gene', 'molecular', 'nervous', 'specific']"
219 , 14659769,107,22.763,3192,272 ,"['activity', 'development', 'disease', 'important', 'involved', 'patients', 'regulation', 'role']"
219 , 9467015,108,22.753,46214,261 ,"['brain', 'development', 'nervous', 'role']"
219 , 15034007,109,22.737,31581,376 ,"['development', 'disease', 'fulltext']"
219 , 15056607,110,22.71,38177,773 ,"['brain', 'development', 'function', 'genes', 'important', 'similar', 'specific', 'studies']"
219 , 10200228,111,22.696,49588,417 ,"['brain', 'results', 'role']"
219 , 12441295,112,22.655,66284,402 ,"['development', 'fulltext', 'gene', 'role']"
219 , 12490554,113,22.655,101789,403 ,"['development', 'fulltext', 'gene', 'role']"
219 , 12571105,114,22.655,111992,404 ,"['development', 'fulltext', 'gene', 'role']"
219 , 14736741,115,22.655,74134,403 ,"['development', 'fulltext', 'gene', 'role']"
219 , 15329346,116,22.655,105228,405 ,"['development', 'fulltext', 'gene', 'role']"
219 , 15342464,117,22.655,110864,405 ,"['development', 'fulltext', 'gene', 'role']"
219 , 12399444,118,22.645,70411,1382 ,"['activity', 'brain', 'development', 'disease', 'expression', 'important', 'levels', 'nervous', 'protein', 'role', 'studies', 'study']"
219 , 11150308,119,22.644,6178,832 ,"['bone', 'cell', 'central', 'development', 'expressed', 'expression', 'gene', 'growth', 'important', 'involved', 'mice', 'regulation', 'role', 'tumor']"
219 , 12034769,120,22.63,86596,464 ,"['development', 'drosophila', 'fulltext', 'gene', 'protein']"
219 , 14610062,121,22.61,115397,417 ,"['development', 'genes', 'mouse', 'role']"
219 , 11956323,122,22.606,15606,380 ,"['kinase', 'role', 'study']"
219 , 11748138,123,22.602,105803,407 ,"['development', 'fulltext', 'gene', 'role']"
219 , 10318839,124,22.601,56592,376 ,"['brain', 'central', 'expressed', 'nervous', 'role']"
219 , 11807028,125,22.592,98605,469 ,"['development', 'drosophila', 'fulltext', 'gene', 'protein']"
219 , 11468178,126,22.576,71157,490 ,"['cells', 'development', 'disease', 'expression', 'genes', 'involved', 'kinase', 'receptor', 'role']"
219 , 15914580,127,22.559,46408,435 ,"['brain', 'development', 'expressed', 'function', 'present', 'role']"
219 , 11827981,128,22.554,104685,468 ,"['development', 'drosophila', 'fulltext', 'gene', 'protein']"
219 , 9169406,129,22.549,36139,1198 ,"['activity', 'cell', 'development', 'expression', 'function', 'gene', 'high', 'involved', 'mutations', 'pathway', 'regulation', 'role']"
219 , 9535899,130,22.533,3497,1084 ,"['associated', 'brain', 'central', 'development', 'dna', 'domain', 'expression', 'human', 'mouse', 'nervous', 'protein', 'proteins', 'regulation', 'role', 'type', '½ï']"
219 , 12588851,131,22.531,131699,411 ,"['development', 'fulltext', 'gene', 'role']"
219 , 14973294,132,22.531,95365,411 ,"['development', 'fulltext', 'gene', 'role']"
219 , 15944191,133,22.531,140233,412 ,"['development', 'fulltext', 'gene', 'role']"
219 , 14681184,134,22.513,107804,423 ,"['development', 'gene', 'new']"
219 , 14747302,135,22.506,3863,640 ,"['development', 'disease', 'genes', 'role', 'type']"
219 , 14627717,136,22.496,104017,424 ,"['development', 'gene', 'new']"
219 , 14993185,137,22.496,97174,425 ,"['development', 'gene', 'new']"
219 , 12376348,138,22.456,0,364 ,"['development', 'disease', 'role']"
219 , 15728109,139,22.439,33909,620 ,"['brain', 'development', 'function', 'involved', 'protein', 'reported', 'response', 'role', 'studies']"
219 , 12939255,140,22.421,54175,475 ,"['development', 'drosophila', 'fulltext', 'gene', 'protein']"
219 , 11015597,141,22.41,8230,723 ,"['brain', 'development', 'gene', 'human', 'important', 'lung', 'mice', 'observed', 'role', 'similar']"
219 , 16107480,142,22.402,96008,481 ,"['drosophila', 'fulltext', 'gene', 'protein']"
219 , 16162651,143,22.402,89553,481 ,"['drosophila', 'fulltext', 'gene', 'protein']"
219 , 11807090,144,22.397,87826,349 ,"['biol', 'cell', 'human', 'kinase', 'role']"
219 , 11827981,145,22.397,105992,349 ,"['biol', 'cell', 'human', 'kinase', 'role']"
219 , 12939256,146,22.397,93115,349 ,"['biol', 'cell', 'human', 'kinase', 'role']"
219 , 15817469,147,22.393,67758,528 ,"['activation', 'brain', 'cells', 'receptor', 'results', 'role', 'study']"
219 , 10644725,148,22.388,6264,641 ,"['central', 'development', 'disease', 'important', 'nervous', 'pathway', 'role', 'shown', 'study']"
219 , 14726599,149,22.381,7931,210 ,"['genes', 'role']"
219 , 10469835,150,22.378,37830,808 ,"['bone', 'complex', 'development', 'disease', 'genes', 'mouse', 'observed', 'role', 'studies']"
219 , 10915763,151,22.369,11739,974 ,"['associated', 'brain', 'disease', 'expressed', 'genes', 'protein', 'proteins', 'reported', 'role']"
219 , 14610052,152,22.356,52640,486 ,"['cell', 'gene']"
219 , 15452142,153,22.356,105839,488 ,"['cell', 'gene']"
219 , 14736746,154,22.324,110138,436 ,"['development', 'genes', 'mouse', 'role']"
219 , 15576410,155,22.321,92209,1392 ,"['al', 'associated', 'brain', 'development', 'et', 'et al', 'function', 'gene', 'human', 'mutations', 'role', 'symptoms']"
219 , 15914672,156,22.319,11287,805 ,"['brain', 'cell', 'cells', 'development', 'expression', 'genes', 'including', 'increased', 'results', 'role', 'using']"
219 , 10942418,157,22.297,8198,735 ,"['activity', 'brain', 'development', 'expressed', 'expression', 'factor', 'gene', 'important', 'mice', 'muscle', 'role', 'shown']"
219 , 9169406,158,22.295,5619,1570 ,"['brain', 'cell', 'central', 'function', 'gene', 'involved', 'nervous', 'pathway', 'protein', 'rat', 'regulation', 'role', 'signaling']"
219 , 11724806,159,22.289,7598,1986 ,"['activity', 'brain', 'central', 'development', 'gene', 'important', 'involved', 'kinase', 'nervous', 'regulation', 'role', 'signaling']"
219 , 9188476,160,22.289,6399,998 ,"['brain', 'development', 'expressed', 'genes', 'important']"
219 , 12415014,161,22.272,99370,523 ,"['drosophila', 'fulltext', 'gene', 'protein']"
219 , 12730292,162,22.272,98985,523 ,"['drosophila', 'fulltext', 'gene', 'protein']"
219 , 14981094,163,22.253,112015,471 ,"['fulltext', 'role']"
219 , 10978336,164,22.213,69611,1169 ,"['brain', 'central', 'development', 'expression', 'gene', 'genes', 'important', 'increased', 'nervous', 'new', 'receptor', 'receptors', 'regulation', 'role', 'shown']"
219 , 12421701,165,22.205,0,322 ,"['gene', 'new']"
219 , 11707526,166,22.198,75180,408 ,"['biol', 'cell', 'human', 'kinase', 'role']"
219 , 12953067,167,22.198,103909,399 ,"['biol', 'cell', 'human', 'kinase', 'role']"
219 , 15128871,168,22.198,72106,399 ,"['biol', 'cell', 'human', 'kinase', 'role']"
219 , 15479717,169,22.198,77758,399 ,"['biol', 'cell', 'human', 'kinase', 'role']"
219 , 8968753,170,22.151,4474,1090 ,"['brain', 'central', 'disease', 'expression', 'human', 'nervous', 'protein', 'results', 'role', 'study']"
219 , 10769025,171,22.148,6810,929 ,"['al', 'et', 'et al', 'important', 'results', 'role']"
219 , 11870214,172,22.142,104183,528 ,"['drosophila', 'fulltext', 'gene', 'protein']"
219 , 8626716,173,22.14,47837,804 ,"['brain', 'cells', 'development', 'expression', 'gene', 'role', 'signal', 'studies', 'type']"
219 , 15537686,174,22.125,63879,424 ,"['development', 'fulltext', 'mouse', 'proteins']"
219 , 15548582,175,22.125,92732,424 ,"['development', 'fulltext', 'mouse', 'proteins']"
219 , 15299110,176,22.121,7321,769 ,"['10', 'development', 'disease', 'gene', 'genes', 'including', 'patients', 'present', 'reported', 'role', 'studies', 'study']"
219 , 11896188,177,22.119,71603,402 ,"['human', 'kinase', 'role']"
219 , 12615979,178,22.119,89330,402 ,"['human', 'kinase', 'role']"
219 , 12953067,179,22.106,99661,532 ,"['development', 'drosophila', 'fulltext', 'gene', 'protein']"
219 , 9973626,180,22.095,2023,783 ,"['associated', 'binding', 'brain', 'cell', 'cells', 'development', 'expressed', 'gene', 'genes', 'including', 'mutations', 'proteins', 'role']"
219 , 16079288,181,22.09,99925,483 ,"['brain', 'central', 'disease', 'peptide', 'role']"
219 , 10469841,182,22.05,30625,307 ,"['associated', 'central', 'genes', 'proteins']"
219 , 15131014,183,22.04,6114,573 ,"['brain', 'development', 'expression', 'important', 'levels', 'receptor', 'role', 'shown', 'signaling']"
219 , 14693701,184,22.038,3932,675 ,"['associated', 'brain', 'gene', 'important', 'increased', 'mice', 'pathway', 'receptor', 'role']"
219 , 9057665,185,22.033,33666,302 ,"['disease', 'important', 'role', 'similar']"
219 , 11350730,186,22.025,18641,457 ,"['associated', 'development', 'role', 'studies']"
219 , 12571290,187,22.015,105057,535 ,"['drosophila', 'fulltext', 'gene', 'protein']"
219 , 10419874,188,22.012,42841,575 ,"['expressed', 'function', 'genes', 'human', 'including', 'role']"
219 , 15790966,189,21.999,120694,383 ,"['development', 'fulltext']"
219 , 9607919,190,21.994,11695,832 ,"['brain', 'cells', 'development', 'gene', 'mice', 'role', 'signaling', 'studies', 'symptoms']"
219 , 11684665,191,21.994,125118,490 ,"['fulltext', 'role']"
219 , 9611162,192,21.993,42391,1510 ,"['brain', 'data', 'development', 'disease', 'function', 'growth', 'levels', 'mechanism', 'mice', 'new', 'receptor', 'role', 'type']"
219 , 9687520,193,21.983,65598,445 ,"['activation', 'role', 'signaling', 'specific']"
219 , 9553134,194,21.978,7069,593 ,"['brain', 'cells', 'expressed', 'expression', 'muscle', 'receptor', 'role']"
219 , 12403844,195,21.952,65852,439 ,"['analysis', 'brain', 'development', 'effects', 'expression', 'function', 'genes', 'protein', 'role']"
219 , 11801729,196,21.941,79921,462 ,"['cell', 'gene']"
219 , 15075224,197,21.904,119525,551 ,"['cell', 'gene']"
219 , 11796702,198,21.892,17866,364 ,"['control', 'gene', 'involved', 'results', 'role']"
219 , 11053430,199,21.892,5899,1319 ,"['brain', 'central', 'development', 'drosophila', 'expressed', 'genes', 'human', 'mouse', 'mutations', 'nervous', 'proteins', 'role']"
219 , 15623533,200,21.874,59088,540 ,"['bone', 'cells', 'development', 'function', 'gene', 'important', 'molecular', 'study']"
219 , 11585799,201,21.871,82851,436 ,"['development', 'drosophila', 'expression', 'fulltext', 'gene', 'role']"
219 , 11959833,202,21.871,103035,436 ,"['development', 'drosophila', 'expression', 'fulltext', 'gene', 'role']"
219 , 16115846,203,21.864,457,376 ,"['development', 'factor', 'growth', 'including', 'regulation', 'role']"
219 , 15358724,204,21.851,3269,805 ,"['complex', 'effects', 'genes', 'response', 'role']"
219 , 12810570,205,21.817,73599,838 ,"['development', 'disease', 'dna', 'factor', 'gene', 'genes', 'important', 'peptide', 'role']"
219 , 16162648,206,21.813,104552,500 ,['fulltext']
219 , 11152743,207,21.806,67182,547 ,"['activity', 'brain', 'development', 'growth', 'including', 'role']"
219 , 11731616,208,21.802,38508,534 ,"['10', 'brain', 'development', 'important', 'protein', 'proteins', 'results', 'role']"
219 , 12682059,209,21.799,6775,645 ,"['cell', 'cells', 'development', 'disease', 'important', 'including', 'mechanism', 'pathway', 'role', 'signaling']"
219 , 12799420,210,21.793,91551,424 ,"['brain', 'development']"
219 , 12444084,211,21.789,6392,759 ,"['brain', 'including', 'nervous', 'pathway', 'receptors']"
219 , 12860970,212,21.786,97946,210 ,"['brain', 'response', 'role']"
219 , 15855329,213,21.754,37513,884 ,"['cell', 'cells', 'development', 'effect', 'expressed', 'genes', 'important', 'mechanisms', 'proteins', 'role']"
219 , 9603942,214,21.749,77804,512 ,"['brain', 'important', 'involved', 'present', 'role']"
